caseNumber,reportedDate,offense,description
MP2018219751        ,2018-07-03T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018221433        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018220940        ,2018-07-04T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018220953        ,2018-07-04T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018221022        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221092        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018221100        ,2018-07-04T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018221110        ,2018-07-04T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2018221148        ,2018-07-04T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018221158        ,2018-07-04T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018221231        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018221245        ,2018-07-04T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018221270        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221295        ,2018-07-04T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018221315        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018221335        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018221350        ,2018-07-04T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018221374        ,2018-07-04T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2018221389        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018221439        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221530        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221554        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018221573        ,2018-07-04T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018221590        ,2018-07-04T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018221604        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018221632        ,2018-07-04T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018221680        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018221738        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221749        ,2018-07-04T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018221786        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018222039        ,2018-07-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018700670        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700672        ,2018-07-04T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700673        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700674        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018220737        ,2018-07-04T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018221310        ,2018-07-04T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2018221418        ,2018-07-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222080        ,2018-07-04T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018222162        ,2018-07-04T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018700675        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221445        ,2018-07-04T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018221770        ,2018-07-04T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018221971        ,2018-07-04T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018222546        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700714        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018222213        ,2018-07-05T00:00:00.000Z,DASLT3  ,3RD DEG DOMES ASLT            
MP2018221988        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222361        ,2018-07-05T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018224371        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222163        ,2018-07-05T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018222174        ,2018-07-05T00:00:00.000Z,ASLT4   ,OBS - ASLT-POLICE/EMERG P     
MP2018222221        ,2018-07-05T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018222311        ,2018-07-05T00:00:00.000Z,ASLT4   ,OBS - ASLT-POLICE/EMERG P     
MP2018222334        ,2018-07-05T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018222366        ,2018-07-05T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018222410        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018222413        ,2018-07-05T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018222443        ,2018-07-05T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018222460        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222480        ,2018-07-05T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018222527        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018222536        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222549        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222579        ,2018-07-05T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018222598        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222644        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018222749        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018222758        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018222776        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222837        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018222902        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018222903        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018222916        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222921        ,2018-07-05T00:00:00.000Z,ARSON   ,ARSON-1ST DEGREE              
MP2018222993        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223001        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223007        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223014        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018223021        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223066        ,2018-07-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018223136        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223154        ,2018-07-05T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018223167        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223201        ,2018-07-05T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2018700679        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700680        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700681        ,2018-07-05T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018700685        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700686        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700687        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700688        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700691        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700693        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700694        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700695        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700697        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700699        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700700        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700703        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700706        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700707        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700708        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700709        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700710        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700711        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700713        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700715        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700757        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018222585        ,2018-07-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018223361        ,2018-07-05T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018222589        ,2018-07-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018222783        ,2018-07-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018700716        ,2018-07-05T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018222324        ,2018-07-05T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223183        ,2018-07-05T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018224520        ,2018-07-06T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018700732        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223891        ,2018-07-06T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018224031        ,2018-07-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018224083        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018224248        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700738        ,2018-07-06T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700739        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700740        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700741        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700735        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223409        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223437        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223480        ,2018-07-06T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018223518        ,2018-07-06T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP2018223571        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223635        ,2018-07-06T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018223685        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223712        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018223726        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018223752        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223763        ,2018-07-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018223801        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223818        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223822        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018223853        ,2018-07-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018223856        ,2018-07-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018223889        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224077        ,2018-07-06T00:00:00.000Z,ASLT1   ,ASLT-GREAT BODILY HM          
MP2018224090        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018224109        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018224143        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224179        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224180        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224202        ,2018-07-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018224204        ,2018-07-06T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018224241        ,2018-07-06T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018224255        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018224275        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018224276        ,2018-07-06T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018224334        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224427        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224434        ,2018-07-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018224501        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018224558        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224588        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700717        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700719        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700720        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700721        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700723        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700724        ,2018-07-06T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700727        ,2018-07-06T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700728        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018700729        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700731        ,2018-07-06T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700733        ,2018-07-06T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700734        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018224034        ,2018-07-06T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018236193        ,2018-07-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018223617        ,2018-07-06T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018224867        ,2018-07-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018224901        ,2018-07-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018224924        ,2018-07-07T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP2018224951        ,2018-07-07T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018224965        ,2018-07-07T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018225028        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018225056        ,2018-07-07T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP2018225096        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225116        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018225125        ,2018-07-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018225130        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018225140        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225145        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018225151        ,2018-07-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018225177        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225216        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018225217        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018225243        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018225264        ,2018-07-07T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018225270        ,2018-07-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018225306        ,2018-07-07T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2018225312        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225315        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018225350        ,2018-07-07T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018225371        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225380        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225383        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018225396        ,2018-07-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018225403        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018225461        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225496        ,2018-07-07T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2018225606        ,2018-07-07T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP2018225760        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225788        ,2018-07-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018700750        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700751        ,2018-07-07T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018225309        ,2018-07-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP2018225609        ,2018-07-07T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018700752        ,2018-07-07T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700753        ,2018-07-07T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018225082        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018224582        ,2018-07-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP2018224762        ,2018-07-07T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP2018224797        ,2018-07-07T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP2018224820        ,2018-07-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP2018224923        ,2018-07-07T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2018224963        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700730        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018225155        ,2018-07-07T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018700746        ,2018-07-07T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2018700747        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700748        ,2018-07-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2018700749        ,2018-07-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2018226141        ,2018-07-08T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP2018226239        ,2018-07-08T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2018226294        ,2018-07-08T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
