caseNumber,reportedDate,offense,description
MP201924128         ,2019-01-25T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP201924268         ,2019-01-25T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP201924415         ,2019-01-25T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201924595         ,2019-01-25T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201924648         ,2019-01-25T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201924659         ,2019-01-26T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201924717         ,2019-01-26T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP201924770         ,2019-01-26T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP201924774         ,2019-01-26T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201924786         ,2019-01-26T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP2019700408        ,2019-01-24T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700411        ,2019-01-24T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700412        ,2019-01-24T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700415        ,2019-01-24T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700416        ,2019-01-24T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700417        ,2019-01-24T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700418        ,2019-01-25T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700420        ,2019-01-25T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700422        ,2019-01-25T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700423        ,2019-01-25T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700428        ,2019-01-25T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700430        ,2019-01-25T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201910858         ,2019-01-11T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP201912437         ,2019-01-13T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201912493         ,2019-01-13T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201912531         ,2019-01-13T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201912577         ,2019-01-13T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201912752         ,2019-01-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201912757         ,2019-01-13T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201913036         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913065         ,2019-01-14T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201913068         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913090         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913094         ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201913126         ,2019-01-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201913133         ,2019-01-14T00:00:00.000Z,ONLTHT  ,ON-LINE THEFT                 
MP201913134         ,2019-01-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913173         ,2019-01-14T00:00:00.000Z,SCRAP   ,SCRAPPING-RECYCLING THEFT     
MP201913199         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913320         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913348         ,2019-01-14T00:00:00.000Z,CSCR    ,CSC - PENETRATE WITH OBJECT   
MP201913361         ,2019-01-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201913372         ,2019-01-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201913373         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913383         ,2019-01-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201913402         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913428         ,2019-01-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201913441         ,2019-01-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201913452         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913463         ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201913490         ,2019-01-14T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP201913503         ,2019-01-14T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP201913520         ,2019-01-14T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP201913556         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913594         ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201913598         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913611         ,2019-01-14T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201913618         ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201913626         ,2019-01-14T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201913682         ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201913852         ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201913866         ,2019-01-15T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201913994         ,2019-01-15T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201914004         ,2019-01-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201914016         ,2019-01-15T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201914027         ,2019-01-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201914054         ,2019-01-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201914087         ,2019-01-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201914098         ,2019-01-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201914100         ,2019-01-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201914138         ,2019-01-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201914437         ,2019-01-15T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201914459         ,2019-01-15T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP201914578         ,2019-01-15T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201914588         ,2019-01-15T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP201914589         ,2019-01-15T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700222        ,2019-01-14T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019700223        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700224        ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700225        ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700226        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700227        ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700228        ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700229        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700234        ,2019-01-14T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019700239        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700242        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700243        ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700244        ,2019-01-14T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019700247        ,2019-01-14T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700249        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700253        ,2019-01-14T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700255        ,2019-01-15T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019701700        ,2019-04-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701701        ,2019-04-07T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019701706        ,2019-04-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019701716        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701720        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701725        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701728        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701729        ,2019-04-08T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019701731        ,2019-04-08T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019701736        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701741        ,2019-04-08T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019701742        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701743        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701745        ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701749        ,2019-04-08T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP201989035         ,2019-03-30T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201994000         ,2019-04-03T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP201994608         ,2019-04-04T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201995513         ,2019-04-05T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201997143         ,2019-04-06T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201997148         ,2019-04-06T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP201997170         ,2019-04-06T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP201997252         ,2019-04-06T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201997742         ,2019-04-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201997816         ,2019-04-07T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP201997899         ,2019-04-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201998092         ,2019-04-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201998131         ,2019-04-07T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP201998317         ,2019-04-07T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201998321         ,2019-04-07T00:00:00.000Z,MVTHFT  ,OTHER VEHICLE THEFT           
MP201998325         ,2019-04-07T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP201998330         ,2019-04-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998347         ,2019-04-08T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201998389         ,2019-04-07T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP201998426         ,2019-04-07T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP201998458         ,2019-04-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201998529         ,2019-04-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201998571         ,2019-04-08T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201998616         ,2019-04-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998624         ,2019-04-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201998634         ,2019-04-08T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201998653         ,2019-04-08T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP201998660         ,2019-04-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998672         ,2019-04-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998680         ,2019-04-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998742         ,2019-04-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998810         ,2019-04-08T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201998811         ,2019-04-08T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201998871         ,2019-04-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201998915         ,2019-04-08T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201998973         ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201998984         ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201999000         ,2019-04-08T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201999112         ,2019-04-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201999304         ,2019-04-08T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP201999472         ,2019-04-08T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP2019701394        ,2019-03-21T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP2019701395        ,2019-03-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019701396        ,2019-03-21T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019701399        ,2019-03-22T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019701400        ,2019-03-22T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP201980159         ,2019-03-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201980160         ,2019-03-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201980182         ,2019-03-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201980204         ,2019-03-21T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201980309         ,2019-03-22T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP201980504         ,2019-03-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201980551         ,2019-03-21T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201980583         ,2019-03-21T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP201980599         ,2019-03-21T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP201980641         ,2019-03-21T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP201980671         ,2019-03-22T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201980693         ,2019-03-21T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP201980729         ,2019-03-21T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201980738         ,2019-03-21T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201980750         ,2019-03-22T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201980777         ,2019-03-22T00:00:00.000Z,ASLT1   ,ASLT-GREAT BODILY HM          
MP201980816         ,2019-03-21T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201980823         ,2019-03-22T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP201980928         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201980950         ,2019-03-22T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201980965         ,2019-03-22T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201981009         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201981016         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201981031         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201981055         ,2019-03-22T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201981066         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201981086         ,2019-03-22T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201981106         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981120         ,2019-03-22T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201981206         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981211         ,2019-03-22T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP201981218         ,2019-03-22T00:00:00.000Z,DASTR   ,DOMESTIC ASSAULT/STRANGULATION
MP201981223         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981231         ,2019-03-22T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201981235         ,2019-03-22T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201981456         ,2019-03-22T00:00:00.000Z,BIKETF  ,BIKE THEFT                    
MP201981484         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981513         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981553         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201981555         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981579         ,2019-03-22T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201981672         ,2019-03-22T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981760         ,2019-03-22T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP201981803         ,2019-03-22T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201981829         ,2019-03-23T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201981850         ,2019-03-23T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP201981914         ,2019-03-22T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201982095         ,2019-03-23T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201982103         ,2019-03-23T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201926716         ,2019-01-28T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP201936920         ,2019-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201944253         ,2019-02-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201944265         ,2019-02-12T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201944973         ,2019-02-15T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201945778         ,2019-02-16T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201945809         ,2019-02-16T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201945858         ,2019-02-16T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201945993         ,2019-02-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201946698         ,2019-02-17T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201947268         ,2019-02-18T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP201947332         ,2019-02-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201947429         ,2019-02-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201947465         ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201947499         ,2019-02-18T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201947508         ,2019-02-18T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP201947510         ,2019-02-18T00:00:00.000Z,ASLT3   ,ASLT-SGNFCNT BDLY HM          
MP201947522         ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201947529         ,2019-02-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201947533         ,2019-02-18T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201947534         ,2019-02-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201947543         ,2019-02-18T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP201947593         ,2019-02-18T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201947605         ,2019-02-18T00:00:00.000Z,TFPER   ,THEFT FROM PERSON SNATCH/GRAB 
MP201947635         ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201947649         ,2019-02-18T00:00:00.000Z,ROBPAG  ,ROBBERY PER AGG               
MP201947694         ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201947711         ,2019-02-18T00:00:00.000Z,ASLT4   ,ASLT4-LESS THAN SUBST HARM    
MP201947753         ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201947809         ,2019-02-18T00:00:00.000Z,DASLT2  ,2ND DEG DOMES ASLT            
MP201947828         ,2019-02-18T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP2019700822        ,2019-02-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700823        ,2019-02-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700825        ,2019-02-16T00:00:00.000Z,TBLDG   ,THEFT FROM BUILDING           
MP2019700827        ,2019-02-16T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700831        ,2019-02-16T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700833        ,2019-02-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700834        ,2019-02-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700836        ,2019-02-17T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700837        ,2019-02-17T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP2019700838        ,2019-02-17T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700843        ,2019-02-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700844        ,2019-02-18T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP2019700845        ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700847        ,2019-02-18T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP2019700848        ,2019-02-18T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP201952804         ,2019-02-23T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201960462         ,2019-03-02T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201960992         ,2019-03-03T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP201961081         ,2019-03-03T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP201961226         ,2019-03-03T00:00:00.000Z,SHOPLF  ,SHOPLIFTING                   
MP201961332         ,2019-03-03T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP201961618         ,2019-03-04T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP201961834         ,2019-03-04T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034014         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034018         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034030         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034052         ,2020-02-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034059         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034116         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034158         ,2020-02-07T00:00:00.000Z,BURGB   ,BURGLARY OF BUSINESS          
MP202034162         ,2020-02-07T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202034172         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034178         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034185         ,2020-02-07T00:00:00.000Z,BURGD   ,BURGLARY OF DWELLING          
MP202034198         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034225         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034239         ,2020-02-07T00:00:00.000Z,THFTSW  ,THEFT BY SWINDLE              
MP202034256         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034268         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034275         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034310         ,2020-02-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034312         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034354         ,2020-02-07T00:00:00.000Z,TFMV    ,THEFT FROM MOTR VEHC          
MP202034393         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034416         ,2020-02-07T00:00:00.000Z,ARSON   ,ARSON                         
MP202034452         ,2020-02-08T00:00:00.000Z,ROBPER  ,ROBBERY OF PERSON             
MP202034488         ,2020-02-07T00:00:00.000Z,TMVP    ,THEFT-MOTR VEH PARTS          
MP202034554         ,2020-02-07T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP202034556         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034583         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034601         ,2020-02-07T00:00:00.000Z,ROBBIZ  ,ROBBERY OF BUSINESS           
MP202034609         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034652         ,2020-02-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202034659         ,2020-02-07T00:00:00.000Z,CSCR    ,CSC - RAPE                    
MP202034667         ,2020-02-07T00:00:00.000Z,AUTOTH  ,AUTOMOBILE THEFT              
MP202034694         ,2020-02-08T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034695         ,2020-02-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202034733         ,2020-02-07T00:00:00.000Z,THEFT   ,OTHER THEFT                   
MP202034743         ,2020-02-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
MP202034747         ,2020-02-07T00:00:00.000Z,ASLT2   ,ASSLT W/DNGRS WEAPON          
