caseNumber,reportedDate,offense,description
MP 2018 998360,2018-04-02T17:14:58.000Z,TFMV,Theft From Motr Vehc
MP 2018 104195,2018-04-02T18:00:00.000Z,SHOPLF,Shoplifting
MP 2018 104231,2018-04-02T18:04:00.000Z,BURGB,Burglary Of Business
MP 2018 998358,2018-04-02T18:06:52.000Z,THEFT,Other Theft
MP 2018 104355,2018-04-02T18:26:00.000Z,TFPER,Theft From Person
MP 2018 104240,2018-04-02T18:32:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 104362,2018-04-02T19:15:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 104470,2018-04-02T19:49:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 104296,2018-04-02T21:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 104441,2018-04-02T21:45:00.000Z,THEFT,Other Theft
MP 2018 104479,2018-04-02T22:00:00.000Z,THEFT,Other Theft
MP 2018 104607,2018-04-02T23:30:00.000Z,BURGB,Burglary Of Business
MP 2018 104726,2018-04-03T00:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 104684,2018-04-03T00:54:00.000Z,ASLT3,Aslt-sgnfcnt Bdly Hm
MP 2018 104767,2018-04-03T01:00:00.000Z,THFTSW,Theft By Swindle
MP 2018 104669,2018-04-03T01:05:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 104759,2018-04-03T01:18:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 104732,2018-04-03T01:20:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 104826,2018-04-03T03:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 104877,2018-04-03T06:00:00.000Z,THEFT,Other Theft
MP 2018 998356,2018-04-03T07:51:04.000Z,TFMV,Theft From Motr Vehc
MP 2018 104867,2018-04-03T08:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 104900,2018-04-03T08:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 104925,2018-04-03T08:25:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 998354,2018-04-03T09:33:37.000Z,TFMV,Theft From Motr Vehc
MP 2018 998353,2018-04-03T09:49:56.000Z,TFMV,Theft From Motr Vehc
MP 2018 104961,2018-04-03T10:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 104972,2018-04-03T10:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 104984,2018-04-03T10:40:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 105001,2018-04-03T10:55:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 104985,2018-04-03T10:58:00.000Z,THEFT,Other Theft
MP 2018 105019,2018-04-03T11:00:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 105086,2018-04-03T12:25:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998349,2018-04-03T12:31:10.000Z,TFMV,Theft From Motr Vehc
MP 2018 998348,2018-04-03T12:39:13.000Z,THEFT,Other Theft
MP 2018 105008,2018-04-03T12:46:00.000Z,THEFT,Other Theft
MP 2018 998346,2018-04-03T12:48:20.000Z,THEFT,Other Theft
MP 2018 105109,2018-04-03T13:46:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 998345,2018-04-03T13:56:37.000Z,TFMV,Theft From Motr Vehc
MP 2018 105013,2018-04-03T14:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 105188,2018-04-03T14:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 105195,2018-04-03T14:30:00.000Z,THEFT,Other Theft
MP 2018 998343,2018-04-03T15:53:19.000Z,THEFT,Other Theft
MP 2018 106866,2018-04-03T16:30:00.000Z,THFTSW,Theft By Swindle
MP 2018 105286,2018-04-03T17:25:00.000Z,THEFT,Other Theft
MP 2018 105351,2018-04-03T17:40:00.000Z,THEFT,Other Theft
MP 2018 998340,2018-04-03T17:46:41.000Z,TFMV,Theft From Motr Vehc
MP 2018 998339,2018-04-03T17:54:02.000Z,THEFT,Other Theft
MP 2018 105345,2018-04-03T18:00:00.000Z,THEFT,Other Theft
MP 2018 105411,2018-04-03T18:41:00.000Z,ROBBIZ,Robbery Of Business
MP 2018 105343,2018-04-03T18:50:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998337,2018-04-03T18:53:58.000Z,THEFT,Other Theft
MP 2018 998336,2018-04-03T19:19:20.000Z,THEFT,Other Theft
MP 2018 105498,2018-04-03T19:35:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 105372,2018-04-03T19:48:00.000Z,ROBPER,Robbery Of Person
MP 2018 105491,2018-04-03T19:57:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 105427,2018-04-03T20:00:00.000Z,MURDR,Murder (general)
MP 2018 105504,2018-04-03T20:24:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 105701,2018-04-03T22:00:00.000Z,THFTSW,Theft By Swindle
MP 2018 105678,2018-04-03T22:20:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 104642,2018-04-03T23:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 105683,2018-04-03T23:15:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 105632,2018-04-03T23:55:00.000Z,THEFT,Other Theft
MP 2018 105954,2018-04-04T07:32:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 105960,2018-04-04T07:57:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 106871,2018-04-04T08:30:00.000Z,THEFT,Other Theft
MP 2018 998335,2018-04-04T09:06:55.000Z,THEFT,Other Theft
MP 2018 106020,2018-04-04T09:11:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 105996,2018-04-04T09:15:00.000Z,MVTHFT,Other Vehicle Theft
MP 2018 998332,2018-04-04T09:39:15.000Z,THEFT,Other Theft
MP 2018 106037,2018-04-04T10:04:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 106048,2018-04-04T10:20:00.000Z,THEFT,Other Theft
MP 2018 998331,2018-04-04T10:25:25.000Z,THEFT,Other Theft
MP 2018 106049,2018-04-04T11:10:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 106087,2018-04-04T11:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998327,2018-04-04T11:28:27.000Z,THEFT,Other Theft
MP 2018 106081,2018-04-04T11:35:00.000Z,ROBPER,Robbery Of Person
MP 2018 106062,2018-04-04T12:10:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 998326,2018-04-04T12:23:11.000Z,THEFT,Other Theft
MP 2018 998325,2018-04-04T12:37:49.000Z,TFMV,Theft From Motr Vehc
MP 2018 998324,2018-04-04T12:42:20.000Z,THEFT,Other Theft
MP 2018 106179,2018-04-04T13:00:00.000Z,THEFT,Other Theft
MP 2018 998323,2018-04-04T13:06:45.000Z,TFMV,Theft From Motr Vehc
MP 2018 998322,2018-04-04T13:23:18.000Z,TFMV,Theft From Motr Vehc
MP 2018 106257,2018-04-04T13:40:00.000Z,THEFT,Other Theft
MP 2018 106206,2018-04-04T14:00:00.000Z,SHOPLF,Shoplifting
MP 2018 106310,2018-04-04T14:06:00.000Z,THEFT,Other Theft
MP 2018 106259,2018-04-04T14:10:00.000Z,SHOPLF,Shoplifting
MP 2018 106254,2018-04-04T14:22:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 106244,2018-04-04T14:25:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 106313,2018-04-04T14:30:00.000Z,THEFT,Other Theft
MP 2018 167098,2018-04-04T14:32:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 998317,2018-04-04T14:34:24.000Z,THFTSW,Theft By Swindle
MP 2018 106258,2018-04-04T14:47:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998316,2018-04-04T14:54:51.000Z,TBLDG,Theft From Building
MP 2018 998315,2018-04-04T16:15:09.000Z,THEFT,Other Theft
MP 2018 998314,2018-04-04T16:37:47.000Z,THEFT,Other Theft
MP 2018 080076,2018-04-04T16:39:00.000Z,THEFT,Other Theft
MP 2018 106366,2018-04-04T17:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 106452,2018-04-04T17:34:00.000Z,THEFT,Other Theft
MP 2018 106566,2018-04-04T18:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 107806,2018-04-04T18:50:00.000Z,THEFT,Other Theft
MP 2018 106645,2018-04-04T19:15:00.000Z,THEFT,Other Theft
MP 2018 106673,2018-04-04T19:20:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 106499,2018-04-04T19:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998313,2018-04-04T20:24:10.000Z,TFMV,Theft From Motr Vehc
MP 2018 106410,2018-04-04T21:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 106644,2018-04-04T21:11:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 106747,2018-04-04T21:30:00.000Z,THEFT,Other Theft
MP 2018 106864,2018-04-04T22:03:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 106821,2018-04-04T22:09:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 106900,2018-04-04T22:28:00.000Z,SHOPLF,Shoplifting
MP 2018 105761,2018-04-04T23:55:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 106901,2018-04-04T23:59:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 106944,2018-04-05T01:20:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 107097,2018-04-05T03:08:00.000Z,ROBPER,Robbery Of Person
MP 2018 107127,2018-04-05T05:40:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 107117,2018-04-05T05:52:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 107106,2018-04-05T06:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 107131,2018-04-05T06:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 107155,2018-04-05T07:51:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 107170,2018-04-05T07:55:00.000Z,ROBPER,Robbery Of Person
MP 2018 107172,2018-04-05T08:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 107198,2018-04-05T08:50:00.000Z,THEFT,Other Theft
MP 2018 107185,2018-04-05T09:30:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 107244,2018-04-05T10:54:00.000Z,THEFT,Other Theft
MP 2018 998306,2018-04-05T11:07:27.000Z,THEFT,Other Theft
MP 2018 998305,2018-04-05T11:18:32.000Z,THEFT,Other Theft
MP 2018 998304,2018-04-05T11:48:31.000Z,TFMV,Theft From Motr Vehc
MP 2018 107283,2018-04-05T12:20:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998303,2018-04-05T12:46:20.000Z,THEFT,Other Theft
MP 2018 107352,2018-04-05T12:50:00.000Z,THEFT,Other Theft
MP 2018 107361,2018-04-05T12:55:00.000Z,ROBPER,Robbery Of Person
MP 2018 107356,2018-04-05T14:00:00.000Z,THEFT,Other Theft
MP 2018 107443,2018-04-05T14:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 107445,2018-04-05T14:40:00.000Z,THEFT,Other Theft
MP 2018 998302,2018-04-05T14:52:58.000Z,THEFT,Other Theft
MP 2018 107368,2018-04-05T15:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 107556,2018-04-05T15:27:00.000Z,SHOPLF,Shoplifting
MP 2018 107351,2018-04-05T15:30:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 998299,2018-04-05T16:02:25.000Z,TFMV,Theft From Motr Vehc
MP 2018 998298,2018-04-05T16:19:45.000Z,BIKETF,Bike Theft
MP 2018 998297,2018-04-05T16:36:30.000Z,THEFT,Other Theft
MP 2018 998296,2018-04-05T16:37:26.000Z,THFTSW,Theft By Swindle
MP 2018 107587,2018-04-05T16:45:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998294,2018-04-05T16:56:13.000Z,TFMV,Theft From Motr Vehc
MP 2018 998293,2018-04-05T16:57:14.000Z,BIKETF,Bike Theft
MP 2018 998292,2018-04-05T17:46:35.000Z,THEFT,Other Theft
MP 2018 107629,2018-04-05T17:50:00.000Z,THEFT,Other Theft
MP 2018 107655,2018-04-05T17:57:00.000Z,SHOPLF,Shoplifting
MP 2018 998291,2018-04-05T18:01:39.000Z,TFMV,Theft From Motr Vehc
MP 2018 107732,2018-04-05T18:45:00.000Z,TFPER,Theft From Person
MP 2018 107718,2018-04-05T19:04:00.000Z,SHOPLF,Shoplifting
MP 2018 998289,2018-04-05T19:32:31.000Z,THEFT,Other Theft
MP 2018 107783,2018-04-05T19:35:00.000Z,SHOPLF,Shoplifting
MP 2018 107804,2018-04-05T21:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 107864,2018-04-05T21:15:00.000Z,THEFT,Other Theft
MP 2018 107903,2018-04-05T21:20:00.000Z,THEFT,Other Theft
MP 2018 107857,2018-04-05T21:20:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 107858,2018-04-05T21:45:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998288,2018-04-05T22:22:52.000Z,TMVP,Theft-motr Veh Parts
MP 2018 108029,2018-04-05T23:17:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 109270,2018-04-05T23:17:00.000Z,THEFT,Other Theft
MP 2018 108047,2018-04-06T00:12:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 108129,2018-04-06T02:38:00.000Z,ROBPER,Robbery Of Person
MP 2018 108226,2018-04-06T04:12:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 108313,2018-04-06T07:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 108349,2018-04-06T09:00:00.000Z,THEFT,Other Theft
MP 2018 998286,2018-04-06T09:15:54.000Z,TFMV,Theft From Motr Vehc
MP 2018 108322,2018-04-06T09:20:00.000Z,BURGB,Burglary Of Business
MP 2018 998284,2018-04-06T09:41:23.000Z,THEFT,Other Theft
MP 2018 998281,2018-04-06T10:19:03.000Z,THEFT,Other Theft
MP 2018 108390,2018-04-06T11:00:00.000Z,THEFT,Other Theft
MP 2018 108506,2018-04-06T11:55:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 108471,2018-04-06T12:01:00.000Z,THEFT,Other Theft
MP 2018 108383,2018-04-06T12:06:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 108572,2018-04-06T12:59:00.000Z,THEFT,Other Theft
MP 2018 108589,2018-04-06T13:13:00.000Z,SHOPLF,Shoplifting
MP 2018 108579,2018-04-06T13:28:00.000Z,THEFT,Other Theft
MP 2018 108170,2018-04-06T13:30:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 108547,2018-04-06T13:30:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 108478,2018-04-06T13:45:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 108620,2018-04-06T14:19:00.000Z,ROBPER,Robbery Of Person
MP 2018 108513,2018-04-06T14:20:00.000Z,THEFT,Other Theft
MP 2018 108657,2018-04-06T14:28:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 108624,2018-04-06T14:35:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 108577,2018-04-06T14:50:00.000Z,THEFT,Other Theft
MP 2018 108691,2018-04-06T15:23:00.000Z,THEFT,Other Theft
MP 2018 998267,2018-04-06T15:47:48.000Z,THEFT,Other Theft
MP 2018 998266,2018-04-06T15:54:03.000Z,THEFT,Other Theft
MP 2018 998265,2018-04-06T16:35:11.000Z,TBLDG,Theft From Building
MP 2018 108799,2018-04-06T18:07:00.000Z,THEFT,Other Theft
MP 2018 108806,2018-04-06T18:13:00.000Z,THEFT,Other Theft
MP 2018 108877,2018-04-06T18:24:00.000Z,SHOPLF,Shoplifting
MP 2018 108859,2018-04-06T18:33:00.000Z,THEFT,Other Theft
MP 2018 108878,2018-04-06T18:41:00.000Z,THEFT,Other Theft
MP 2018 108911,2018-04-06T18:55:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 108851,2018-04-06T19:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 108929,2018-04-06T19:55:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 109006,2018-04-06T20:15:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 109045,2018-04-06T20:23:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 109016,2018-04-06T20:40:00.000Z,THEFT,Other Theft
MP 2018 109020,2018-04-06T20:51:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 109061,2018-04-06T21:30:00.000Z,THEFT,Other Theft
MP 2018 109070,2018-04-07T00:00:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 109363,2018-04-07T00:05:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 109219,2018-04-07T00:49:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 112042,2018-04-07T01:30:00.000Z,THEFT,Other Theft
MP 2018 109417,2018-04-07T01:40:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 109121,2018-04-07T01:41:00.000Z,THEFT,Other Theft
MP 2018 998263,2018-04-07T02:02:13.000Z,THEFT,Other Theft
MP 2018 109420,2018-04-07T02:23:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 109437,2018-04-07T02:50:00.000Z,THEFT,Other Theft
MP 2018 109446,2018-04-07T04:00:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 109592,2018-04-07T07:21:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 109637,2018-04-07T08:15:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 109625,2018-04-07T08:56:00.000Z,BURGB,Burglary Of Business
MP 2018 109644,2018-04-07T09:00:00.000Z,TMVP,Theft-motr Veh Parts
MP 2018 109659,2018-04-07T09:30:00.000Z,BURGB,Burglary Of Business
MP 2018 109676,2018-04-07T10:34:00.000Z,THEFT,Other Theft
MP 2018 998262,2018-04-07T10:42:52.000Z,THEFT,Other Theft
MP 2018 109682,2018-04-07T11:13:00.000Z,BURGB,Burglary Of Business
MP 2018 109701,2018-04-07T11:54:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998261,2018-04-07T11:59:50.000Z,TFMV,Theft From Motr Vehc
MP 2018 109686,2018-04-07T12:01:00.000Z,BURGB,Burglary Of Business
MP 2018 109728,2018-04-07T12:06:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998260,2018-04-07T12:11:35.000Z,TFMV,Theft From Motr Vehc
MP 2018 109773,2018-04-07T12:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 109740,2018-04-07T13:03:00.000Z,THEFT,Other Theft
MP 2018 998259,2018-04-07T13:10:15.000Z,THEFT,Other Theft
MP 2018 109737,2018-04-07T13:11:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 109810,2018-04-07T13:25:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 109836,2018-04-07T14:05:00.000Z,SHOPLF,Shoplifting
MP 2018 109876,2018-04-07T15:25:00.000Z,THEFT,Other Theft
MP 2018 998254,2018-04-07T15:43:26.000Z,THEFT,Other Theft
MP 2018 109870,2018-04-07T16:00:00.000Z,SHOPLF,Shoplifting
MP 2018 109988,2018-04-07T17:42:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 109917,2018-04-07T17:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 109933,2018-04-07T17:51:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 109970,2018-04-07T18:17:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 110067,2018-04-07T19:13:00.000Z,THEFT,Other Theft
MP 2018 110040,2018-04-07T20:59:00.000Z,SHOPLF,Shoplifting
MP 2018 110200,2018-04-07T21:00:00.000Z,SHOPLF,Shoplifting
MP 2018 110244,2018-04-07T21:37:00.000Z,MURDR,Murder (general)
MP 2018 110033,2018-04-07T22:06:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 110234,2018-04-07T22:35:00.000Z,MVTHFT,Other Vehicle Theft
MP 2018 110215,2018-04-08T00:28:00.000Z,THEFT,Other Theft
MP 2018 110323,2018-04-08T02:56:00.000Z,THEFT,Other Theft
MP 2018 110577,2018-04-08T04:25:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 110546,2018-04-08T04:31:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 110387,2018-04-08T05:00:00.000Z,THEFT,Other Theft
MP 2018 110616,2018-04-08T05:28:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 110608,2018-04-08T05:28:00.000Z,THEFT,Other Theft
MP 2018 110578,2018-04-08T05:43:00.000Z,ROBPER,Robbery Of Person
MP 2018 110644,2018-04-08T07:18:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 110629,2018-04-08T07:38:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 110665,2018-04-08T08:10:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 110673,2018-04-08T09:47:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 110720,2018-04-08T10:34:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 110679,2018-04-08T10:45:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 110700,2018-04-08T10:48:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 110733,2018-04-08T11:29:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 110747,2018-04-08T12:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998250,2018-04-08T12:28:10.000Z,TFMV,Theft From Motr Vehc
MP 2018 110818,2018-04-08T14:03:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 998248,2018-04-08T14:18:46.000Z,TFMV,Theft From Motr Vehc
MP 2018 110801,2018-04-08T15:00:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998246,2018-04-08T15:21:26.000Z,TFMV,Theft From Motr Vehc
MP 2018 110880,2018-04-08T16:55:00.000Z,SHOPLF,Shoplifting
MP 2018 998244,2018-04-08T17:43:11.000Z,TMVP,Theft-motr Veh Parts
MP 2018 110963,2018-04-08T20:23:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 111037,2018-04-08T20:46:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 111092,2018-04-08T21:44:00.000Z,THEFT,Other Theft
MP 2018 111074,2018-04-08T22:25:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 111170,2018-04-08T22:25:00.000Z,THFTSW,Theft By Swindle
MP 2018 111150,2018-04-08T22:35:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 111165,2018-04-08T23:22:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 111210,2018-04-08T23:46:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 111197,2018-04-09T00:30:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 111133,2018-04-09T00:52:00.000Z,DASTR,Domestic Assault/Strangulation
MP 2018 111214,2018-04-09T01:57:00.000Z,THEFT,Other Theft
MP 2018 111297,2018-04-09T02:30:00.000Z,DASLT2,2nd Deg Domes Aslt
MP 2018 111357,2018-04-09T05:23:00.000Z,ROBPAG,Robbery Per Agg
MP 2018 111352,2018-04-09T05:33:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 111390,2018-04-09T08:24:00.000Z,ROBPER,Robbery Of Person
MP 2018 111441,2018-04-09T09:15:00.000Z,THEFT,Other Theft
MP 2018 111429,2018-04-09T09:45:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 111531,2018-04-09T11:20:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 998240,2018-04-09T12:34:22.000Z,TFMV,Theft From Motr Vehc
MP 2018 998239,2018-04-09T13:06:43.000Z,THFTSW,Theft By Swindle
MP 2018 998238,2018-04-09T13:30:45.000Z,THEFT,Other Theft
MP 2018 111621,2018-04-09T13:40:00.000Z,SHOPLF,Shoplifting
MP 2018 998237,2018-04-09T13:48:17.000Z,THEFT,Other Theft
MP 2018 111663,2018-04-09T14:15:00.000Z,THEFT,Other Theft
MP 2018 111653,2018-04-09T14:25:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998235,2018-04-09T14:54:08.000Z,THEFT,Other Theft
MP 2018 998234,2018-04-09T14:55:45.000Z,THEFT,Other Theft
MP 2018 111666,2018-04-09T15:15:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 998231,2018-04-09T15:27:27.000Z,TFMV,Theft From Motr Vehc
MP 2018 998229,2018-04-09T15:38:26.000Z,THEFT,Other Theft
MP 2018 111812,2018-04-09T16:00:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 111897,2018-04-09T17:48:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 111954,2018-04-09T19:25:00.000Z,THEFT,Other Theft
MP 2018 111927,2018-04-09T19:31:00.000Z,ASLT4,Aslt-police/emerg P
MP 2018 112026,2018-04-09T19:37:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 111818,2018-04-09T20:26:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 998225,2018-04-09T20:28:25.000Z,TFMV,Theft From Motr Vehc
MP 2018 112034,2018-04-09T20:39:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 112053,2018-04-09T20:42:00.000Z,SHOPLF,Shoplifting
MP 2018 111955,2018-04-09T21:05:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 111849,2018-04-09T21:45:00.000Z,TFPER,Theft From Person
MP 2018 111870,2018-04-09T21:48:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 112104,2018-04-09T21:56:00.000Z,MVTHFT,Other Vehicle Theft
MP 2018 111882,2018-04-09T22:12:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 112256,2018-04-10T01:00:00.000Z,CSCR,Crim Sex Cond-rape
MP 2018 112384,2018-04-10T01:00:00.000Z,ASLT2,Asslt W/dngrs Weapon
MP 2018 112308,2018-04-10T01:28:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 112405,2018-04-10T04:41:00.000Z,THEFT,Other Theft
MP 2018 112422,2018-04-10T05:33:00.000Z,BURGB,Burglary Of Business
MP 2018 998223,2018-04-10T08:22:33.000Z,THEFT,Other Theft
MP 2018 112502,2018-04-10T08:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 112467,2018-04-10T09:45:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 998221,2018-04-10T09:59:14.000Z,THEFT,Other Theft
MP 2018 112482,2018-04-10T10:00:00.000Z,BURGB,Burglary Of Business
MP 2018 112494,2018-04-10T10:00:00.000Z,BURGB,Burglary Of Business
MP 2018 998220,2018-04-10T10:54:25.000Z,THEFT,Other Theft
MP 2018 998219,2018-04-10T10:55:27.000Z,TFMV,Theft From Motr Vehc
MP 2018 998218,2018-04-10T11:01:06.000Z,THEFT,Other Theft
MP 2018 112605,2018-04-10T12:56:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 112503,2018-04-10T13:16:00.000Z,BURGB,Burglary Of Business
MP 2018 112705,2018-04-10T13:30:00.000Z,THEFT,Other Theft
MP 2018 112717,2018-04-10T13:30:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 112481,2018-04-10T13:58:00.000Z,AUTOTH,Motor Vehicle Theft
MP 2018 998216,2018-04-10T13:59:14.000Z,TFMV,Theft From Motr Vehc
MP 2018 112715,2018-04-10T14:00:00.000Z,BURGD,Burglary Of Dwelling
MP 2018 112483,2018-04-10T14:15:00.000Z,TFMV,Theft From Motr Vehc
MP 2018 112762,2018-04-10T14:55:00.000Z,BURGB,Burglary Of Business
MP 2018 112791,2018-04-10T15:11:00.000Z,THEFT,Other Theft
